epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
60,43560.6,1.40777,1.08164,0.98064,1.00016,0.45536,0.34854,0.33715,0.19407,1.33876,1.02606,0.96652,0,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.00769875,0.00256625,0.030795,0.010265
61,44259.1,1.40701,1.07869,0.9798,0.99985,0.44397,0.35024,0.33452,0.19271,1.34031,1.02555,0.96683,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.007575,0.002525,0.0303,0.0101
62,44975.6,1.41269,1.08181,0.98074,0.99982,0.44978,0.35283,0.33595,0.19339,1.33662,1.02238,0.96619,0,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.00745125,0.00248375,0.029805,0.009935
63,45680,1.40132,1.07654,0.9775,0.99997,0.44781,0.35213,0.3375,0.19452,1.33692,1.02364,0.96567,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.0073275,0.0024425,0.02931,0.00977
64,46384.7,1.40336,1.07087,0.97726,0.99998,0.45328,0.34941,0.33692,0.19464,1.33497,1.0221,0.96564,0,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.00720375,0.00240125,0.028815,0.009605
65,47085.7,1.3964,1.06506,0.97556,1.00026,0.44998,0.35125,0.34009,0.19597,1.33294,1.01891,0.96462,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.00708,0.00236,0.02832,0.00944
66,47781.7,1.39585,1.06372,0.97431,0.99986,0.45358,0.3542,0.34213,0.19762,1.33206,1.01655,0.964,0,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.00695625,0.00231875,0.027825,0.009275
67,48475.3,1.3865,1.05897,0.97441,1.00005,0.45712,0.34791,0.34202,0.19719,1.32808,1.01525,0.96414,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.0068325,0.0022775,0.02733,0.00911
68,49170.5,1.39076,1.05885,0.97419,0.99968,0.45721,0.35124,0.34315,0.19887,1.32912,1.01502,0.96302,0,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.00670875,0.00223625,0.026835,0.008945
69,49870.1,1.39085,1.05818,0.97403,1.00056,0.45873,0.35555,0.34341,0.19854,1.32774,1.01399,0.96245,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.006585,0.002195,0.02634,0.00878
70,50568.1,1.38438,1.05159,0.97071,0.99975,0.4574,0.35478,0.34453,0.19917,1.32655,1.01123,0.96137,0,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.00646125,0.00215375,0.025845,0.008615
71,51266.4,1.39593,1.0564,0.97098,0.9998,0.46261,0.35231,0.34521,0.19904,1.32695,1.00928,0.96178,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.0063375,0.0021125,0.02535,0.00845
72,51960.8,1.38343,1.04781,0.9714,1.00027,0.46576,0.35574,0.34594,0.19972,1.32399,1.00682,0.96223,0,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.00621375,0.00207125,0.024855,0.008285
73,52661.2,1.38024,1.04448,0.97069,0.99984,0.46288,0.35598,0.34629,0.20018,1.32339,1.00661,0.96028,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.00609,0.00203,0.02436,0.00812
74,53396.6,1.381,1.04103,0.96876,1.00012,0.45864,0.35913,0.34846,0.20145,1.3231,1.00559,0.9603,0,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.00596625,0.00198875,0.023865,0.007955
75,54094.7,1.37821,1.03926,0.96731,0.99979,0.46235,0.35511,0.34926,0.20186,1.32265,1.00447,0.96038,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.0058425,0.0019475,0.02337,0.00779
76,54796,1.37714,1.03767,0.96934,0.99973,0.46395,0.35816,0.34843,0.20194,1.32246,1.00447,0.95949,0,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.00571875,0.00190625,0.022875,0.007625
77,55489.7,1.36252,1.02516,0.96329,1.00043,0.46738,0.35457,0.35022,0.20208,1.32241,1.00187,0.95976,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.005595,0.001865,0.02238,0.00746
78,56184.3,1.36714,1.02755,0.96551,0.99976,0.46741,0.35613,0.3518,0.20269,1.32153,1.00254,0.95935,0,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.00547125,0.00182375,0.021885,0.007295
79,56883.1,1.37023,1.02465,0.96542,0.99995,0.46911,0.3588,0.35247,0.20352,1.31834,0.99941,0.95841,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.0053475,0.0017825,0.02139,0.00713
80,57572.4,1.37174,1.02805,0.96758,1.0004,0.46847,0.35754,0.35175,0.20378,1.31697,0.99956,0.95764,0,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.00522375,0.00174125,0.020895,0.006965
81,58272.8,1.3661,1.02203,0.96446,0.99957,0.46993,0.35564,0.35179,0.20311,1.31669,0.99928,0.95716,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0051,0.0017,0.0204,0.0068
82,58961.6,1.35732,1.02151,0.96303,0.99999,0.47024,0.35748,0.35249,0.20389,1.31572,0.99814,0.95692,0,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.00497625,0.00165875,0.019905,0.006635
83,59650.2,1.36912,1.02586,0.96258,1,0.46799,0.36075,0.35475,0.20577,1.31564,0.99631,0.95673,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.0048525,0.0016175,0.01941,0.00647
84,60352.3,1.36122,1.01737,0.96332,0.9999,0.47169,0.36269,0.3554,0.20592,1.31562,0.99514,0.95637,0,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.00472875,0.00157625,0.018915,0.006305
85,61040.2,1.35595,1.0136,0.9613,0.99999,0.47069,0.3617,0.35584,0.20548,1.31579,0.99454,0.95665,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.004605,0.001535,0.01842,0.00614
