epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
78,56705.6,1.37787,1.03306,0.97497,0.99993,0.45558,0.36306,0.34579,0.19872,1.32169,0.99884,0.96566,0,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.00547125,0.00182375,0.021885,0.007295
79,57464.7,1.37042,1.02971,0.9721,0.99963,0.45321,0.3664,0.34818,0.20034,1.32141,0.99756,0.96594,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.0053475,0.0017825,0.02139,0.00713
80,58319.3,1.3664,1.02632,0.97398,1.00027,0.45258,0.36552,0.3493,0.20105,1.32063,0.9963,0.96564,0,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.00522375,0.00174125,0.020895,0.006965
81,59085,1.37328,1.02948,0.97233,1.00009,0.45164,0.36719,0.34853,0.20098,1.31975,0.99614,0.96464,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0051,0.0017,0.0204,0.0068
82,59899.6,1.37189,1.02592,0.97078,0.9997,0.46954,0.35989,0.35157,0.20172,1.31987,0.99554,0.96485,0,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.00497625,0.00165875,0.019905,0.006635
83,60708.1,1.36319,1.02031,0.96915,0.9999,0.45946,0.36553,0.35038,0.20135,1.32039,0.9934,0.96562,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.0048525,0.0016175,0.01941,0.00647
84,61499.8,1.36736,1.0191,0.97191,1.00051,0.46301,0.36566,0.35033,0.20184,1.31832,0.99126,0.96455,0,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.00472875,0.00157625,0.018915,0.006305
85,62282.7,1.36168,1.01835,0.97054,0.99949,0.46871,0.36492,0.35045,0.20105,1.31715,0.99047,0.96435,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.004605,0.001535,0.01842,0.00614
86,63061.5,1.35891,1.01129,0.96612,1.00023,0.46276,0.36619,0.35008,0.20139,1.3176,0.99061,0.96399,0,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.00448125,0.00149375,0.017925,0.005975
87,63844.1,1.35945,1.0133,0.96891,0.99998,0.46992,0.36515,0.35122,0.20271,1.3168,0.98891,0.96404,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.0043575,0.0014525,0.01743,0.00581
88,64611,1.36499,1.01553,0.96965,0.99993,0.46313,0.36933,0.35361,0.20364,1.31478,0.9881,0.96269,0,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.00423375,0.00141125,0.016935,0.005645
89,65380.3,1.35655,1.00724,0.96605,0.99989,0.47306,0.36589,0.35411,0.20415,1.31421,0.98661,0.96311,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00411,0.00137,0.01644,0.00548
90,66144.3,1.36376,1.01415,0.96723,1.00003,0.47074,0.3655,0.35272,0.20332,1.31296,0.98641,0.96307,0,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.00398625,0.00132875,0.015945,0.005315
91,66937.9,1.3519,1.00394,0.9669,1.00035,0.46821,0.36748,0.35349,0.20356,1.31309,0.98515,0.96293,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.0038625,0.0012875,0.01545,0.00515
92,67695.7,1.35903,1.00819,0.96792,0.99976,0.47004,0.36539,0.35357,0.20334,1.31247,0.98481,0.96269,0,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.00373875,0.00124625,0.014955,0.004985
93,68463.6,1.34853,0.99576,0.96381,0.99988,0.47004,0.36508,0.35397,0.20378,1.31311,0.98475,0.96209,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.003615,0.001205,0.01446,0.00482
94,69301.5,1.35903,1.00325,0.96543,1.00006,0.48221,0.35902,0.35477,0.20413,1.31223,0.9847,0.96185,0,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.00349125,0.00116375,0.013965,0.004655
95,70069.2,1.34595,0.99201,0.96395,1.00042,0.47233,0.36403,0.3546,0.20473,1.3108,0.98332,0.96171,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.0033675,0.0011225,0.01347,0.00449
96,70835.9,1.34855,0.99689,0.96289,0.99951,0.46982,0.36478,0.35485,0.20466,1.31001,0.98317,0.96133,0,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.00324375,0.00108125,0.012975,0.004325
97,71605.4,1.34248,0.98773,0.96238,1.00015,0.4743,0.36451,0.35421,0.20422,1.30948,0.98291,0.96119,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00312,0.00104,0.01248,0.00416
98,72375.8,1.34192,0.98905,0.96306,0.9998,0.47283,0.36734,0.35439,0.20473,1.30951,0.98214,0.96082,0,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.00299625,0.00099875,0.011985,0.003995
