epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
66,1447.37,1.47436,1.09115,0.97169,1.00266,0.45251,0.35465,0.34239,0.19552,1.39924,1.04706,0.96477,0,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.00695625,0.00231875,0.027825,0.009275
67,2099.43,1.48688,1.10204,0.97341,1.00353,0.45643,0.353,0.34179,0.19477,1.396,1.04687,0.96349,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.0068325,0.0022775,0.02733,0.00911
68,2725.1,1.48691,1.09975,0.96963,1.0001,0.45514,0.35331,0.34033,0.1946,1.39827,1.04478,0.96365,0,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.0134175,0.0044725,0.00670875,0.00223625,0.026835,0.008945
69,3390.06,1.4783,1.09199,0.96936,1.00005,0.45855,0.3558,0.34333,0.19659,1.39445,1.04157,0.96344,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.006585,0.002195,0.02634,0.00878
70,4060.3,1.48271,1.09354,0.97205,1.00001,0.44935,0.36009,0.34322,0.19672,1.39387,1.04089,0.96321,0,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.00646125,0.00215375,0.025845,0.008615
71,4715.53,1.47328,1.08488,0.96995,0.9994,0.4643,0.35474,0.34471,0.19746,1.39248,1.03854,0.9632,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.0063375,0.0021125,0.02535,0.00845
72,5364.45,1.47417,1.08595,0.9697,1.00059,0.45134,0.36145,0.34695,0.199,1.3892,1.03543,0.9614,0,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.00621375,0.00207125,0.024855,0.008285
73,5999.21,1.47558,1.08221,0.96694,0.9999,0.45732,0.35693,0.34682,0.19947,1.39031,1.03422,0.96204,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.00609,0.00203,0.02436,0.00812
74,6635.4,1.46972,1.0776,0.96958,0.99984,0.45563,0.35854,0.34677,0.19899,1.38919,1.03351,0.9613,0,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.00596625,0.00198875,0.023865,0.007955
75,7266.52,1.46531,1.07253,0.96514,1.00017,0.46245,0.3577,0.34858,0.20023,1.38801,1.0316,0.96155,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.0058425,0.0019475,0.02337,0.00779
