epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
69,13427.5,1.50095,1.09464,0.91463,1.0001,0.44587,0.36342,0.34475,0.197,1.4398,1.0566,0.91013,0,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.006585,0.002195,0.02634,0.00878
70,14102.4,1.50859,1.09647,0.91558,1.00008,0.45583,0.3583,0.34367,0.19529,1.43898,1.05702,0.91028,0,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.00646125,0.00215375,0.025845,0.008615
71,14823.5,1.49828,1.09144,0.91767,0.99996,0.46162,0.35174,0.34414,0.1957,1.43858,1.05513,0.90978,0,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.0063375,0.0021125,0.02535,0.00845
72,15490.9,1.50738,1.09406,0.91205,1.00014,0.45237,0.35847,0.34485,0.19639,1.43626,1.05301,0.90881,0,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.0124275,0.0041425,0.00621375,0.00207125,0.024855,0.008285
73,16168.9,1.50226,1.08616,0.91243,0.99977,0.45665,0.35973,0.34689,0.19665,1.43729,1.05389,0.90906,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.00609,0.00203,0.02436,0.00812
74,16836.4,1.49489,1.0787,0.91093,0.99981,0.45399,0.35935,0.34744,0.19793,1.43544,1.05074,0.90841,0,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.00596625,0.00198875,0.023865,0.007955
75,17501.5,1.50164,1.08908,0.91358,1.00052,0.45807,0.36044,0.34857,0.1992,1.43294,1.04912,0.90762,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.0058425,0.0019475,0.02337,0.00779
76,18181.6,1.49199,1.07545,0.91155,0.99966,0.45542,0.36216,0.34827,0.19871,1.43227,1.04985,0.90729,0,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.00571875,0.00190625,0.022875,0.007625
77,18844.2,1.4928,1.07386,0.90952,1.00012,0.46052,0.36169,0.34907,0.1983,1.43115,1.04816,0.90649,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.005595,0.001865,0.02238,0.00746
78,19520,1.48157,1.07162,0.9107,0.99985,0.4658,0.36001,0.35072,0.19958,1.43225,1.04702,0.9065,0,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.00547125,0.00182375,0.021885,0.007295
79,20191.4,1.48723,1.07229,0.91073,0.99971,0.45367,0.36379,0.35019,0.1997,1.43028,1.04732,0.90581,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.0053475,0.0017825,0.02139,0.00713
80,20860.4,1.48746,1.06821,0.90849,1.00016,0.45715,0.35782,0.34972,0.19912,1.4303,1.04632,0.90526,0,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.00522375,0.00174125,0.020895,0.006965
81,21530,1.48888,1.0692,0.91011,1.00003,0.45874,0.35979,0.35077,0.20024,1.43052,1.04393,0.90561,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0051,0.0017,0.0204,0.0068
82,22206.9,1.48309,1.06837,0.90817,0.99996,0.46038,0.35888,0.35176,0.20093,1.42814,1.04245,0.9049,0,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.00497625,0.00165875,0.019905,0.006635
83,22873.2,1.48061,1.06389,0.90849,1.00028,0.46336,0.36267,0.35201,0.20113,1.42722,1.0405,0.90428,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.0048525,0.0016175,0.01941,0.00647
84,23551.3,1.47967,1.05985,0.90666,0.99964,0.4611,0.36667,0.35195,0.20095,1.42591,1.04036,0.90465,0,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.00472875,0.00157625,0.018915,0.006305
85,24221.5,1.4876,1.06245,0.90734,1.00028,0.46339,0.36742,0.35163,0.20152,1.42339,1.03938,0.90352,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.004605,0.001535,0.01842,0.00614
86,24895.2,1.47923,1.05793,0.90518,0.99972,0.47043,0.36331,0.35268,0.20229,1.42371,1.03735,0.90296,0,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.00448125,0.00149375,0.017925,0.005975
87,25562.9,1.47714,1.05556,0.90454,1.00028,0.45799,0.36921,0.35431,0.2027,1.42463,1.03785,0.90326,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.0043575,0.0014525,0.01743,0.00581
88,26221.5,1.47168,1.05145,0.90553,1.00041,0.46173,0.36998,0.35518,0.20359,1.4242,1.03663,0.90332,0,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.00423375,0.00141125,0.016935,0.005645
89,26888.3,1.46848,1.04544,0.9038,0.99935,0.46605,0.36988,0.35458,0.20288,1.42339,1.03486,0.90286,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00411,0.00137,0.01644,0.00548
90,27556.3,1.48264,1.05806,0.90485,1.00015,0.47531,0.36493,0.35495,0.20352,1.42189,1.03477,0.9024,0,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.00398625,0.00132875,0.015945,0.005315
91,28249.2,1.47667,1.05048,0.90343,1.00007,0.47589,0.36418,0.35508,0.20302,1.42154,1.03401,0.90213,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.0038625,0.0012875,0.01545,0.00515
92,28921.4,1.47171,1.04956,0.90483,1.00033,0.46897,0.36823,0.3548,0.20311,1.42056,1.03244,0.90202,0,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.00373875,0.00124625,0.014955,0.004985
93,29582.3,1.4686,1.0485,0.90539,0.99918,0.466,0.37305,0.35646,0.20369,1.41965,1.03054,0.90191,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.003615,0.001205,0.01446,0.00482
94,30244.1,1.46302,1.04398,0.90354,1.00016,0.47228,0.36912,0.35721,0.20515,1.4178,1.03033,0.90154,0,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.00349125,0.00116375,0.013965,0.004655
95,30903.7,1.46741,1.04675,0.90354,1.00015,0.4708,0.36726,0.35783,0.20554,1.41849,1.02956,0.90116,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.0033675,0.0011225,0.01347,0.00449
96,31568.5,1.46605,1.0447,0.90367,1.00018,0.474,0.36973,0.35867,0.2058,1.41815,1.0291,0.90123,0,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.00324375,0.00108125,0.012975,0.004325
97,32240.1,1.46594,1.04184,0.90233,0.99984,0.47643,0.36758,0.35932,0.206,1.41776,1.02778,0.90114,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00312,0.00104,0.01248,0.00416
98,32903,1.46459,1.03544,0.89986,1.00008,0.4701,0.37194,0.35984,0.20633,1.4172,1.02728,0.90108,0,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.00299625,0.00099875,0.011985,0.003995
99,33562,1.45601,1.03117,0.89979,0.99979,0.4726,0.37371,0.36,0.20619,1.41781,1.02764,0.90109,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.0028725,0.0009575,0.01149,0.00383
100,34243.9,1.45826,1.03298,0.90034,1.0003,0.46604,0.37343,0.35876,0.20558,1.41658,1.02723,0.90082,0,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.00274875,0.00091625,0.010995,0.003665
